1865184	Music In You	Free(無拘無束)	Lisa Shaw
1865187	Can You See Him	Free(無拘無束)	Lisa Shaw
1865188	I'm Okay	Free(無拘無束)	Lisa Shaw
11181105	Your Body	Your Body	Christina Aguilera
11183493	Crazy In Love	Dangerously In Love (危險愛情)	Beyoncé
11184432	Wish You Were Here	Goodbye Lullaby	Avril Lavigne
11184444	I Love You (我愛你)	Goodbye Lullaby	Avril Lavigne
11186115	Let There Be Love	Lotus (Deluxe Version)	Christina Aguilera
11186616	Wings	DNA	Little Mix
11186619	DNA	DNA	Little Mix
11186622	Change Your Life	DNA	Little Mix
11186625	Stereo Soldier	DNA	Little Mix
11186631	Always Be Together	DNA	Little Mix
11186637	We Are Who We Are	DNA	Little Mix
11186640	How Ya Doin'?	DNA	Little Mix
11186643	Going Nowhere	DNA	Little Mix
11186646	Madhouse	DNA	Little Mix
11186649	Red Planet	DNA	Little Mix
11189205	SexyBack	SexyBack	Justin Timberlake
11189208	SexyBack	SexyBack	Justin Timberlake
11189841	Time For The Show	Time For The Show	Kerrie Roberts
11193546	Ging Gang Gong De Do Gong De Laga Raga	Venomous Rat Regeneration Vendor	Rob Zombie
11193804	Until It’s Time For You To Go	The Heart Of The Matter	Jane Monheit
11194827	The Way I Tend To Be	Tape Deck Heart	Frank Turner
11197416	Rich As Fuck	I Am Not A Human Being II [Deluxe Version] (天生非凡2【加值盤】)	Lil Wayne
11207643	Get Lucky (feat. Pharrell Williams)(Radio Edit)	Get Lucky (Radio Edit)	Daft Punk
11216157	Yeah Yeah	Here's Willy Moon	Willy Moon
11216235	Cups (Pitch Perfect’s “When I’m Gone”)	Cups (Pitch Perfect’s “When I’m Gone”)	Anna Kendrick
11216238	Tangled Up	The Shocking Miss Emerald	Caro Emerald
14643981	Europa	Epicon	Globus
15262017	DONE.	Pioneer	The Band Perry
15262020	Don’t Let Me Be Lonely	Pioneer	The Band Perry
15262026	Forever Mine Nevermind	Pioneer	The Band Perry
15262050	R.I.P.	R.I.P.	Young Jeezy
15262158	Molly	Molly	Tyga
15266160	Who Do We Think We Are	Who Do We Think We Are	John Legend feat. Rick Ross
15272886	Merry Go 'Round	Same Trailer Different Park	Kacey Musgraves
15272892	Blowin' Smoke	Same Trailer Different Park	Kacey Musgraves
15272898	Step Off	Same Trailer Different Park	Kacey Musgraves
15272910	Follow Your Arrow	Same Trailer Different Park	Kacey Musgraves
15279438	Drunk Tweets	Synth or Soul	Black Milk
15281034	Crazy Kids	Crazy Kids	Ke$ha featuring will.i.am
15287394	Stay Out	Stay Out EP	Nina Nesbitt
15287397	Just Before Goodbye	Stay Out EP	Nina Nesbitt
15287400	No Interest	Stay Out EP	Nina Nesbitt
15287940	Tonight	Tonight	Jessica Sanchez
15292257	What About Us	Chasing The Saturdays	The Saturdays
15292260	All Fired Up	Chasing The Saturdays	The Saturdays
15292263	Higher	Chasing The Saturdays	The Saturdays
15292266	Notorious	Chasing The Saturdays	The Saturdays
15292269	Get Ready, Get Set	Chasing The Saturdays	The Saturdays
15292617	#thatPOWER	#thatPOWER	Will.I.Am
15295896	How	I Love You.	The Neighbourhood
15295899	Afraid	I Love You.	The Neighbourhood
15295905	Sweater Weather	I Love You.	The Neighbourhood
15295908	Let It Go	I Love You.	The Neighbourhood
15295917	Flawless	I Love You.	The Neighbourhood
15295920	Female Robbery	I Love You.	The Neighbourhood
15295923	Staying Up	I Love You.	The Neighbourhood
15296910	Ain't No Mountain High Enough	Ain't No Mountain High Enough: Tribute to Hitsville U.S.A	Michael Bolton
15297321	Rockelbel's Canon (Pachelbel Canon in D)	The Piano Guys 2	The Piano Guys
15297324	Begin Again	The Piano Guys 2	The Piano Guys
15297327	Lord of the Rings	The Piano Guys 2	The Piano Guys
15297330	Berlin	The Piano Guys 2	The Piano Guys
15297333	Mission Impossible	The Piano Guys 2	The Piano Guys
15297336	All of Me	The Piano Guys 2	The Piano Guys
15297339	Just the Way You Are	The Piano Guys 2	The Piano Guys
15297342	Charlie Brown Medley	The Piano Guys 2	The Piano Guys
15297345	Me and My Cello (Happy Together)	The Piano Guys 2	The Piano Guys
15297348	Twinkle Lullaby	The Piano Guys 2	The Piano Guys
15297351	More Than Words	The Piano Guys 2	The Piano Guys
15297354	Waterfall	The Piano Guys 2	The Piano Guys
15297357	Can't Help Falling in Love	The Piano Guys 2	The Piano Guys
15297360	Begin Again (featuring Megan Nicole and Alex Goot)	The Piano Guys 2	The Piano Guys
15298278	Beauty Queen	Beauty Queen	Foxes
15299400	Confessions Part II	Confessions (愛的告白)	Usher
15299790	Becky from the Block	Becky from the Block	Becky G
15301206	Unwritten	Unwritten	Natasha Bedingfield
15302520	No Scrubs	Fanmail	TLC
15307245	I Hate You But I Love You	Fuerteventura	Russian Red
15307332	C'Mon	Warrior	KE$HA
15307335	Crazy Kids	Warrior	KE$HA
15311730	Blurred Lines【2013夏日國歌】	Blurred Lines EP	Robin Thicke
15312864	The Way	The Way	Ariana Grande
15313413	Medley: Let Me Talk To You/ My Love	FutureSex/LoveSounds (愛 未來式)	Justin Timberlake
15313569	Run The World (Girls)	Run The World (Girls) - Remixes	Beyoncé
15314067	Blow Me (One Last Kiss)	The Truth About Love	P!nk
15314085	Just Give Me a Reason	The Truth About Love	P!nk
15319536	The Real Thing	Bankrupt!	Phoenix
15321966	Final Warning	Final Warning	Skylar Grey
15322656	Final Warning	Final Warning	Skylar Grey
15331932	Yeah Yeah	Here's Willy Moon	Willy Moon
15332478	Master Hunter	Master Hunter	Laura Marling
15332832	Work	Work	Iggy Azalea
15332841	Work	Work	Iggy Azalea
15333042	What About Us	What About Us	The Saturdays
15333090	Main Title Theme Song (UNKLE Remix)	The Walking Dead (AMC’s Original Soundtrack – Vol. 1) (陰屍路電視原聲帶)	The Walking Dead (AMC’s Original Soundtrack – Vol. 1)
15333093	You Are The Wilderness	The Walking Dead (AMC’s Original Soundtrack – Vol. 1) (陰屍路電視原聲帶)	The Walking Dead (AMC’s Original Soundtrack – Vol. 1)
15333102	Sinking Man	The Walking Dead (AMC’s Original Soundtrack – Vol. 1) (陰屍路電視原聲帶)	The Walking Dead (AMC’s Original Soundtrack – Vol. 1)
15333105	The Parting Glass	The Walking Dead (AMC’s Original Soundtrack – Vol. 1) (陰屍路電視原聲帶)	The Walking Dead (AMC’s Original Soundtrack – Vol. 1)
15333108	Running	The Walking Dead (AMC’s Original Soundtrack – Vol. 1) (陰屍路電視原聲帶)	The Walking Dead (AMC’s Original Soundtrack – Vol. 1)
15333150	Alive	Alive	Empire Of The Sun
15333219	Open	Woman	Rhye
15333222	The Fall	Woman	Rhye
15333225	Last Dance	Woman	Rhye
15333231	Shed Some Blood	Woman	Rhye
15333252	I Wanna Go	Sixth Street EP	Yuna
15333255	Right Again	Sixth Street EP	Yuna
15333270	500 Degrees	Hotel California (Explicit Version)	Tyga
15333273	Dope	Hotel California (Explicit Version)	Tyga
15333276	Get Loose	Hotel California (Explicit Version)	Tyga
15333282	Hit'em Up	Hotel California (Explicit Version)	Tyga
15333285	Molly	Hotel California (Explicit Version)	Tyga
15333288	For The Road	Hotel California (Explicit Version)	Tyga
15333297	M.O.E	Hotel California (Explicit Version)	Tyga
15333300	Hijack	Hotel California (Explicit Version)	Tyga
15333303	Get Rich	Hotel California (Explicit Version)	Tyga
15333450	I Knew You Were Trouble	I Knew You Were Trouble	Taylor Swift
15333456	Can't Control The Kids	Utopia	Kerli
15333459	The Lucky Ones	Utopia	Kerli
15334305	Do You Hear The People Sing?	Les Misérables: The Motion Picture Soundtrack Deluxe	Les Misérables Cast
15334476	Heart In My Hand	Heart In My Hand	Austin Mahone
15334482	Where You Are	Where You Are	Jay Sean
15348333	Ritmo Y Color (With Peace We Love And Dance)	Ritmo Y Color (With Peace We Love And Dance)	Rahs E Invicto
15349086	EVERY MORNING (Sugar Ray甜蜜射線合唱團)(新hTC ONE電視廣告曲)	簡單情歌2	簡單情歌2
15349422	She Makes Me Happy	Time [Deluxe Edition] 時光【加值盤】	Rod Stewart
15349425	Can`t Stop Me Now	Time [Deluxe Edition] 時光【加值盤】	Rod Stewart
15349428	It`s Over	Time [Deluxe Edition] 時光【加值盤】	Rod Stewart
15349431	Brighton Beach	Time [Deluxe Edition] 時光【加值盤】	Rod Stewart
15349635	Red	Red	Taylor Swift
15350439	The Phoenix	Save Rock And Roll	Fall Out Boy
15350442	My Songs Know What You Did In The Dark (Light Em Up)	Save Rock And Roll	Fall Out Boy
15350445	Alone Together	Save Rock And Roll	Fall Out Boy
15350448	Where Did The Party Go	Save Rock And Roll	Fall Out Boy
15350451	Just One Yesterday	Save Rock And Roll	Fall Out Boy
15350454	The Mighty Fall	Save Rock And Roll	Fall Out Boy
15350457	Miss Missing You	Save Rock And Roll	Fall Out Boy
15350460	Death Valley	Save Rock And Roll	Fall Out Boy
15350463	Young Volcanoes	Save Rock And Roll	Fall Out Boy
15350466	Rat A Tat	Save Rock And Roll	Fall Out Boy
15350469	Save Rock And Roll	Save Rock And Roll	Fall Out Boy
15350658	Get Loose	Hotel California (Edited Deluxe Version)	Tyga
15350667	Molly	Hotel California (Edited Deluxe Version)	Tyga
15350670	For The Road	Hotel California (Edited Deluxe Version)	Tyga
15350673	Show You	Hotel California (Edited Deluxe Version)	Tyga
15350703	Switch Lanes	Hotel California (Edited Deluxe Version)	Tyga
15359496	Should Have Known Better	Welcome To The Freakshow	Hinder
15359736	Erase	Erase	The Chainsmokers
15359739	Erase	Erase	The Chainsmokers
15359823	Kill, F**k, Marry	Kill F**k Marry	Nikki Williams
15360189	Gangnam Style / 2 Legit 2 Quit Mashup	Gangnam Style / 2 Legit 2 Quit Mashup	PSY
15361170	If I Lose Myself	If I Lose Myself	OneRepublic
15365334	Aeroplane	XOXO	Stella Project
15366218	Tonight I’m Getting Over You Remix (feat.Nicki Minaj妮琪米娜)	Tonight I’m Getting Over You	Carly Rae Jepsen
15366220	Tonight I’m Getting Over You Remix (feat.Nicki Minaj妮琪米娜)	Tonight I’m Getting Over You	Carly Rae Jepsen
15368004	Our God	How Great Is Our God: The Essential Collection	Chris Tomlin
15368026	God of This City	How Great Is Our God: The Essential Collection	Chris Tomlin
15368142	Family Tree	The Story Of Your Life	Matthew West
15368814	No Promises	No Promises	Bryan Rice
15369825	Rebel Way	Reincarnated (Deluxe Edition) (雄獅轉世 【豪華盤】)	Snoop Lion
15369831	Lighters Up	Reincarnated (Deluxe Edition) (雄獅轉世 【豪華盤】)	Snoop Lion
15369840	No Guns Allowed	Reincarnated (Deluxe Edition) (雄獅轉世 【豪華盤】)	Snoop Lion
15369927	Pourquoi tu pars en voyage (旅行的意義)	Voyage-Asia Best	Clementine
15369930	Tamashii no refrain (靈魂的迴轉)	Voyage-Asia Best	Clementine
15369933	Un après-midi à Paris (Afternoon in Paris)  (在巴黎的一個午後)	Voyage-Asia Best	Clementine
15369936	Sur la route (在路上)	Voyage-Asia Best	Clementine
15369939	Solita  (索莉塔)	Voyage-Asia Best	Clementine
15369942	J’retourne chez moi  (我回到我的家)	Voyage-Asia Best	Clementine
15369945	In the stars (En las estrellas) (漫步在雲端)	Voyage-Asia Best	Clementine
15369948	Count Basie (貝西伯爵)	Voyage-Asia Best	Clementine
15369951	Makin' whoopee  (打得火熱)	Voyage-Asia Best	Clementine
15369954	Que Sera Sera (是這樣的，就是這樣)	Voyage-Asia Best	Clementine
15369957	Magic Moments (神奇時刻)	Voyage-Asia Best	Clementine
15369960	On me dit que (有人告訴我)	Voyage-Asia Best	Clementine
15369963	Alfie (艾爾菲)	Voyage-Asia Best	Clementine
15369966	Un homme et une femme (男歡女愛)	Voyage-Asia Best	Clementine
15369969	Comme d'habitude (My way)(一如往常)	Voyage-Asia Best	Clementine
15369972	L'étoile du bonheur (When you wish upon a star)(幸福之星)	Voyage-Asia Best	Clementine
15369975	Volons vers la lune (Fly me to the moon)(帶我飛向月球)	Voyage-Asia Best	Clementine
15369978	Someone to watch over me (我的守護者)	Voyage-Asia Best	Clementine
15369981	I love Paris (戀巴黎)	Voyage-Asia Best	Clementine
15369990	Dirty Sexy	MOS Clubbers Guide Vol.1 [Asian Edition]	MOS Clubbers Guide Vol.1 [Asian Edition]
15370242	#Beautiful (feat.Miguel)	#Beautiful	Mariah Carey
15370458	En apa som liknar dig	Tolkningarna	Darin
15370461	I Can’t Get You Off My Mind	Tolkningarna	Darin
15370928	Gangnam Style (강남스타일)	Gangnam Style (강남스타일)	PSY
15370930	Gangnam Style (강남스타일)	Gangnam Style (강남스타일)	PSY
15370934	Gangnam Style (강남스타일)	Gangnam Style (강남스타일)	PSY
15370937	Gangnam Style (강남스타일)	Gangnam Style (강남스타일)	PSY
15370940	Gangnam Style (강남스타일)	Gangnam Style (강남스타일)	PSY
15370946	Gangnam Style (강남스타일)	Gangnam Style (강남스타일)	PSY
15374129	I Want Crazy	I Want Crazy	Hunter Hayes
15374177	Wings	DNA: The Deluxe Edition	Little Mix
15374180	DNA	DNA: The Deluxe Edition	Little Mix
15374183	Change Your Life	DNA: The Deluxe Edition	Little Mix
15374186	Always Be Together	DNA: The Deluxe Edition	Little Mix
15374192	Pretend It's OK	DNA: The Deluxe Edition	Little Mix
15374195	Turn Your Face	DNA: The Deluxe Edition	Little Mix
15374198	We Are Who We Are	DNA: The Deluxe Edition	Little Mix
15374201	How Ya Doin'?	DNA: The Deluxe Edition	Little Mix
15379995	Microphone	Microphone	98 Degrees
15379998	Gentleman (Jamie B Radio Mix) - YPS(騎馬舞江南大叔最新推出單曲搶先Dubstep混音獨家收錄)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380004	Stay 4ever Young - CJ Stone feat. Jonny Rose (德國電音王牌將"CJ史東"回歸飛鷹娛樂首支歐陸勸世單曲 )	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380007	Go - Plastik Funk (德國電音新教主"塑膠放克"已攻佔德國舞曲榜Top 20)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380010	Antiheroes - Michael Mind Project ("麥可麥德團隊"最新攻佔德國舞曲榜Top 10歐陸出神單曲)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380013	Just The Way It Is - Housemaxx & Scotty (浩室麥斯"與"史考帝"合作單曲已攻佔德國舞曲榜#18)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380016	Booty Shake - Spanish Harlem Boys (搖翻全球"哈林搖"後就是"胸部搖"要席捲全球了)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380019	Live It Alive - DJ Antoine (瑞士王牌DJ"安托萬"電音單曲男聲加鋼琴讓你難忘)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380022	White Letters - ATB feat. Melissa Loretta (全球百大DJ#21 ATB讓你感情流露電音單曲)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380025	What Time Is Love - Scooter (德國瑞舞天團"兜風少年組"翻製KLF經典Techno單曲)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380028	Stop The World - Ralph Good and Jamie Lee Wilson (雷夫古德"與"潔米"合作歐陸流行出神舞曲)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380031	Back In The Love - Filatov (浩室舞曲好手"菲拉托夫"最新瘋狂點播跳舞曲)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380034	Very Well Captain - Viktor Mora (維克多模拉"紅遍歐陸夜店舞池冠軍單曲)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380037	Toca - General Tosh And Leony (荷蘭電音組合"首席"與電音女伶"蓮妮"合作浩室經典曲混音版)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380040	Neon Light - Barnes And Heatcliff (巴尼斯"與"海契夫"合作磁性男聲與合成器相互交映電音單曲)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380043	African Vibes - Seal de Green (席爾"最新EP內首選律動熱鬧Tribal House單曲 )	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380046	Parmigiano - Looka feat. Cristian Deluxe (充滿地中海異國風味電音浩室舞曲充滿動感)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380049	African Opera - Will Clarke (威爾克拉克"Tribal-Tech-House舞曲部落感十足)	電音總精選2013 (傲慢紳士舞)	Rave Hits
15380787	Live It Up	LIVE IT UP	Jennifer Lopez
15381177	Heart Attack	Demi	Demi Lovato
15381180	Made In The USA	Demi	Demi Lovato
15381183	Without The Love	Demi	Demi Lovato
15381186	Neon Lights	Demi	Demi Lovato
15381189	Two Pieces	Demi	Demi Lovato
15381192	Nightingale	Demi	Demi Lovato
15381195	In Case	Demi	Demi Lovato
15381198	Really Don't Care – featuring Cher Lloyd	Demi	Demi Lovato
15381201	Fire Starter	Demi	Demi Lovato
15381204	Something That We're Not	Demi	Demi Lovato
15381207	Never Been Hurt	Demi	Demi Lovato
15381210	Shouldn't Come Back	Demi	Demi Lovato
15381213	Warrior	Demi	Demi Lovato
15402420	I Will Follow	And If Our God Is For Us...	Chris Tomlin
15410704	Ain't All Bad	Side Effects Of You (Deluxe Version)	Fantasia
15410713	Without Me	Side Effects Of You (Deluxe Version)	Fantasia
15410728	Lighthouse	Side Effects Of You (Deluxe Version)	Fantasia
15411685	Livin' La Vida Loca	Ricky Martin: Greatest Hits Souvenir Edition	Ricky Martin
15411688	María	Ricky Martin: Greatest Hits Souvenir Edition	Ricky Martin
15411691	She Bangs	Ricky Martin: Greatest Hits Souvenir Edition	Ricky Martin
15412471	Feel This Moment (Kassiano Club Mix)	Feel This Moment Remixes	Pitbull featuring Christina Aguilera
15412684	Echa Pa'lla (Manos Pa'rriba)	Echa Pa'lla (Manos Pa'rriba)	Pitbull
15412933	Long Live A$AP	LONG.LIVE.A$AP (Deluxe Version)	A$AP Rocky
15413122	One Day	The Shocking Miss Emerald	Caro Emerald
15413125	Coming Back As A Man	The Shocking Miss Emerald	Caro Emerald
15413128	Completely	The Shocking Miss Emerald	Caro Emerald
15413131	Pack Up The Louie	The Shocking Miss Emerald	Caro Emerald
15413134	Black Valentine	The Shocking Miss Emerald	Caro Emerald
15413215	I Belong To You	The Shocking Miss Emerald	Caro Emerald
15413221	The Maestro	The Shocking Miss Emerald	Caro Emerald
15413224	Liquid Lunch	The Shocking Miss Emerald	Caro Emerald
15413227	Excuse My French	The Shocking Miss Emerald	Caro Emerald
15413230	Paris	The Shocking Miss Emerald	Caro Emerald
15413275	My Two Cents	The Shocking Miss Emerald	Caro Emerald
15413398	The Wonderful In You	The Shocking Miss Emerald	Caro Emerald
15413401	Tell Me How Long	The Shocking Miss Emerald	Caro Emerald
15414412	Love Like This	Love Like This	Kodaline
15417757	Boom Boom	Boom Boom	Justice Crew
15418222	Carry You	Carry You	Union J
15419743	Shiver	Shiver	Lucy Rose
15421033	Another Love	Long Way Down	Tom Odell
15423700	We Cry (Explicit)	The Script	The Script
15423703	Before The Worst	The Script	The Script
15423709	Breakeven	The Script	The Script
15423718	The Man Who Can't Be Moved	The Script	The Script
15425608	Mirrors	Mirrors	Justin Timberlake
15439351	Run The World (Girls)	Run The World (Girls)	Beyoncé
15446860	說一句	說一句	連詩雅 (Shiga Lin)
15446863	Ya Mama	Ya Mama	Fatboy Slim
15448085	Breathless	Breathless	Shayne Ward
15448091	Damaged	Breathless	Shayne Ward
15448171	Catch My Breath	Catch My Breath	Kelly Clarkson
15448689	Wild Ones	Wild Ones	Flo Rida
15448695	I Cry	Wild Ones	Flo Rida
15449189	Mean To Me	Mean To Me	Brett Eldredge
15450095	People Like Us (Deion Remix)	People Like Us remix	Kelly Clarkson
15450097	People Like Us	People Like Us remix	Kelly Clarkson
15450099	People Like Us (Baggi Begovic Radio Mix)	People Like Us remix	Kelly Clarkson
15450355	Get Lucky	Get Lucky	Daft Punk feat. Pharrell Williams
15450657	Seven Hills	This Is the Six (Deluxe Edition)	While She Sleeps
15450661	Our Courage, Our Cancer	This Is the Six (Deluxe Edition)	While She Sleeps
15450673	Love at War	This Is the Six (Deluxe Edition)	While She Sleeps
15450687	Whistle	Wild Ones	Flo Rida
15450689	Wild Ones	Wild Ones	Flo Rida
15450695	In My Mind Part 2	Wild Ones	Flo Rida
15450701	I Cry	Wild Ones	Flo Rida
15450703	Run	Wild Ones	Flo Rida
15451145	High Hopes	The High Hopes EP	Kodaline
15451147	All My Friends	The High Hopes EP	Kodaline
15451149	The Answer	The High Hopes EP	Kodaline
15452743	Stay Away	True Romance	CHARLI XCX
15459662	Take My Hand	Take My Hand	DJ BL3ND
15460352	Sexy And I know It - DJ Elvis feat. The Crew	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460355	Too Sexy (Original Mix) - Moire	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460358	Diamonds (Remix) - Venus Jones	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460361	Somebody That I Used To Know - Nektar	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460364	Rain Over Me – Pitbill	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460367	Don't Stop The Party - DJ Elvis feat. The Crew	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460370	Moves Like Jagger - DJ Elvis vs The Crew	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460373	Scream - DJ Elvis feat. The Crew	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460376	Call Me Maybe - Missy Kelly	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460379	We Will Rock You (Remix) - DJ Elvis vs The Crew	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460382	Super Bass - Missy Kim	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15460385	Back In Time – DJ Elvis feat. The Crew	夜店狂熱(辣舞派對Sexy Party)	夜店狂熱(辣舞派對Sexy Party)
15461000	Dark Paradise	Dark Paradise	Lana Del Rey
15462503	Hurricane	Secondhand Rapture	MS MR
15464666	Not Your Boyfriend	Not Your Boyfriend	2AM Club
15465221	Blind	Blind	Hurts
15465230	Wonderwall	Blind	Hurts
15465659	Tears Always Win	Tears Always Win	Alicia Keys
15466769	Ashtrays and Heartbreaks	Ashtrays and Heartbreaks	Snoop Lion feat. Miley Cyrus
15494657	Gang Of Rhythm	R.E.V.O.	Walk Off The Earth
15494663	Shake	R.E.V.O.	Walk Off The Earth
15494669	Somebody That I Used To Know	R.E.V.O.	Walk Off The Earth
15494672	REVO	R.E.V.O.	Walk Off The Earth
15494675	These Times	R.E.V.O.	Walk Off The Earth
15494678	Summer Vibe	R.E.V.O.	Walk Off The Earth
15494681	Money Tree	R.E.V.O.	Walk Off The Earth
15494687	Red Hands	R.E.V.O.	Walk Off The Earth
15500543	Edge Of Something	Momentum (心動力)	Jamie Cullum
15500546	Everything You Didn't Do	Momentum (心動力)	Jamie Cullum
15500549	When I Get Famous	Momentum (心動力)	Jamie Cullum
15500561	Sad Sad World	Momentum (心動力)	Jamie Cullum
15500834	I Will Always Love You	夢想啟航 (It's My Time)	林育羣  (小胖)
15500840	It's My Time	夢想啟航 (It's My Time)	林育羣  (小胖)
15500849	Hero	夢想啟航 (It's My Time)	林育羣  (小胖)
15500855	My Heart Will Go On	夢想啟航 (It's My Time)	林育羣  (小胖)
15500891	Suit & Tie	The 20/20 Experience	Justin Timberlake
15500897	Don't Hold The Wall	The 20/20 Experience	Justin Timberlake
15502010	Without Me	Side Effects of You	Fantasia
15502655	State Of Grace	RED(Deluxe Edition)	Taylor Swift
15502658	Red	RED(Deluxe Edition)	Taylor Swift
15502661	Treacherous	RED(Deluxe Edition)	Taylor Swift
15502664	I Knew You Were Trouble	RED(Deluxe Edition)	Taylor Swift
15502667	All Too Well	RED(Deluxe Edition)	Taylor Swift
15502670	22	RED(Deluxe Edition)	Taylor Swift
15502673	I Almost Do	RED(Deluxe Edition)	Taylor Swift
15502676	We Are Never Ever Getting Back Together	RED(Deluxe Edition)	Taylor Swift
15502679	Stay Stay Stay	RED(Deluxe Edition)	Taylor Swift
15502682	The Last Time	RED(Deluxe Edition)	Taylor Swift
15502685	Holy Ground	RED(Deluxe Edition)	Taylor Swift
15502688	Sad Beautiful Tragic	RED(Deluxe Edition)	Taylor Swift
15502691	The Lucky One	RED(Deluxe Edition)	Taylor Swift
15502694	Everything Has Changed	RED(Deluxe Edition)	Taylor Swift
15502697	Starlight	RED(Deluxe Edition)	Taylor Swift
15502700	Begin Again	RED(Deluxe Edition)	Taylor Swift
15502703	The Moment I Knew	RED(Deluxe Edition)	Taylor Swift
15502706	Come Back... Be Here	RED(Deluxe Edition)	Taylor Swift
15502709	Girl At Home	RED(Deluxe Edition)	Taylor Swift
15502712	Treacherous (Original Demo Recording)	RED(Deluxe Edition)	Taylor Swift
15502715	Red (Original Demo Recording)	RED(Deluxe Edition)	Taylor Swift
15502718	State Of Grace (Acoustic Version)	RED(Deluxe Edition)	Taylor Swift
15503345	Drive	The Essential Incubus	Incubus
15503441	You and Me	You and Me	王若琳 (Joanna Wang)
15503627	Young And Beautiful (Lana Del Rey)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15503630	Crazy In Love (Emeli Sandé,The Bryan Ferry Orchestra)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15503633	A Little Party Never Killed Nobody (All We Got) (Fergie,Q-Tip,GoonRock)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15503636	Love Is The Drug (Bryan Ferry,The Bryan Ferry Orchestra)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15503639	Where The Wind Blows (Coco O.)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15503642	Kill And Run (Sia)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15503645	Young And Beautiful (Lana Del Rey)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15503648	Crazy In Love (Emeli Sandé,The Bryan Ferry Orchestra)	Music From Baz Luhrmann's Film The Great Gatsby (大亨小傳電影原聲帶)	Various Artists
15506819	Don't Stop The Party	Don't Stop The Party	Pitbull featuring TJR
15530645	Hold It Against Me	Hold It Against Me	Britney Spears
15531419	Dancing Anymore	Dancing Anymore EP	Is Tropical
15531449	Answer	Wolf	Tyler, The Creator
15552641	Sail	101 Party Hits 2013	Super Party Swingers
15567443	We Got The Power	We Got The Power	Loreen
15597497	Birth	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597500	Conquistador	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597503	Up In The Air	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597506	City Of Angels	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597509	The Race	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597512	End Of All Days	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597518	Bright Lights	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597521	Do Or Die	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15597527	Northern Lights	LOVE LUST FAITH + DREAMS 愛 慾 信 + 夢	Thirty Seconds To Mars
15598112	Give Life Back to Music	Random Access Memories	Daft Punk
